1641629243331385088,0.20579,-0.06714,0.02225,-0.82515,-0.23357,0.08567,0.50718,
1641629243381385216,0.18575,-0.07497,0.02476,-0.81938,-0.24007,0.10462,0.50994,
1641629243431385344,0.16713,-0.08223,0.03368,-0.81032,-0.24391,0.12387,0.51822,
1641629243481385216,0.15039,-0.08809,0.04859,-0.79991,-0.24311,0.13879,0.53082,
1641629243531385088,0.13698,-0.09276,0.06900,-0.78672,-0.23707,0.15035,0.54978,
1641629243581385216,0.12700,-0.09663,0.09339,-0.77204,-0.22946,0.16083,0.57048,
1641629243631385344,0.12085,-0.09909,0.12022,-0.75960,-0.21731,0.17013,0.58893,
1641629243681385216,0.11887,-0.10020,0.14774,-0.74930,-0.20264,0.18006,0.60420,
1641629243731385344,0.12077,-0.10060,0.17415,-0.74147,-0.18486,0.18745,0.61718,
1641629243781385216,0.12658,-0.09976,0.19759,-0.73395,-0.16241,0.19045,0.63140,
1641629243831385088,0.13570,-0.09827,0.21627,-0.72907,-0.14341,0.18481,0.64322,
1641629243881385216,0.14789,-0.09656,0.22929,-0.72558,-0.12530,0.17507,0.65360,
1641629243931385344,0.16354,-0.09414,0.23793,-0.72457,-0.11039,0.16319,0.66045,
1641629243981385216,0.17915,-0.09289,0.23771,-0.72513,-0.09539,0.15072,0.66511,
1641629244031385088,0.19647,-0.09047,0.23502,-0.72816,-0.07649,0.13744,0.66712,
1641629244081385216,0.21474,-0.08812,0.22861,-0.73368,-0.05848,0.12451,0.66543,
1641629244131385344,0.23342,-0.08545,0.21852,-0.74227,-0.04223,0.10919,0.65980,
1641629244181385216,0.25245,-0.08123,0.20567,-0.75169,-0.02711,0.09107,0.65263,
1641629244231385344,0.27203,-0.07660,0.19114,-0.76278,-0.01154,0.07082,0.64267,
1641629244281385216,0.29092,-0.07226,0.17603,-0.77263,0.00049,0.04883,0.63298,
1641629244331385088,0.30921,-0.07028,0.16281,-0.78094,0.01238,0.02639,0.62392,
1641629244381385216,0.32637,-0.07064,0.15288,-0.78720,0.02287,0.00527,0.61625,
1641629244431385344,0.34128,-0.07299,0.14691,-0.79047,0.02869,-0.01427,0.61166,
1641629244481385216,0.35360,-0.07530,0.14620,-0.79215,0.03368,-0.02975,0.60867,
1641629244531385088,0.36283,-0.07800,0.15126,-0.79043,0.03489,-0.04084,0.61019,
1641629244581385216,0.36801,-0.08101,0.16145,-0.78667,0.03012,-0.05012,0.61460,
1641629244631385344,0.36828,-0.08449,0.17502,-0.78286,0.01624,-0.05750,0.61933,
1641629244681385216,0.36437,-0.08988,0.18998,-0.77534,-0.00159,-0.06254,0.62844,
1641629244731385344,0.35606,-0.09559,0.20407,-0.76768,-0.02303,-0.06361,0.63725,
1641629244781385216,0.34511,-0.10112,0.21496,-0.76193,-0.04553,-0.05881,0.64338,
1641629244831386368,0.33306,-0.10546,0.22147,-0.75739,-0.06825,-0.05205,0.64730,
1641629244881385216,0.32181,-0.10845,0.22468,-0.75267,-0.08860,-0.04716,0.65070,
1641629244931385344,0.30606,-0.10772,0.22417,-0.74909,-0.10294,-0.03783,0.65333,
1641629244981385216,0.29042,-0.10535,0.22098,-0.74952,-0.11421,-0.02358,0.65163,
1641629245031386112,0.27483,-0.10209,0.21376,-0.75220,-0.12331,-0.00825,0.64724,
1641629245081385216,0.25968,-0.09856,0.20259,-0.75710,-0.12997,0.00409,0.64022,
1641629245131385344,0.24483,-0.09566,0.18855,-0.76347,-0.13888,0.01436,0.63057,
1641629245181385216,0.23088,-0.09476,0.17469,-0.76901,-0.14607,0.02825,0.62168,
1641629245231385344,0.21745,-0.09563,0.16245,-0.77431,-0.15294,0.04599,0.61232,
1641629245281385216,0.20440,-0.09751,0.15287,-0.77779,-0.15940,0.06616,0.60436,
1641629245331385088,0.19160,-0.09911,0.14638,-0.78037,-0.16674,0.08356,0.59686,
1641629245381385216,0.17949,-0.10054,0.14446,-0.77961,-0.17512,0.09880,0.59311,
1641629245431385344,0.16851,-0.10273,0.14796,-0.77412,-0.18178,0.11348,0.59566,
1641629245481386240,0.15897,-0.10552,0.15632,-0.76507,-0.18708,0.12691,0.60296,
1641629245531385088,0.15093,-0.10819,0.16838,-0.75502,-0.19136,0.13914,0.61152,
1641629245581385216,0.14499,-0.11090,0.18280,-0.74448,-0.19429,0.15152,0.62052,
1641629245631385344,0.14155,-0.11292,0.19774,-0.73472,-0.19590,0.15897,0.62971,
1641629245681385216,0.13975,-0.11285,0.21190,-0.72418,-0.19200,0.15907,0.64295,
1641629245731385344,0.14009,-0.11062,0.22360,-0.71655,-0.18759,0.15127,0.65458,
1641629245781385216,0.14475,-0.10900,0.23108,-0.71435,-0.17891,0.14273,0.66131,
1641629245831385088,0.15136,-0.10816,0.23743,-0.71384,-0.16767,0.13807,0.66577,
1641629245881385216,0.15299,-0.09826,0.24491,-0.71570,-0.15522,0.13208,0.66801,
1641629245931386112,0.16065,-0.09267,0.24760,-0.71882,-0.13993,0.12175,0.66999,
1641629245981385216,0.17004,-0.08694,0.24758,-0.72112,-0.12384,0.10205,0.67397,
1641629246031385088,0.18113,-0.08073,0.24493,-0.72307,-0.10325,0.07480,0.67891,
1641629246081385216,0.19355,-0.07440,0.24023,-0.72439,-0.08296,0.04593,0.68284,
1641629246131389184,0.20753,-0.06884,0.23391,-0.72756,-0.05780,0.02083,0.68328,
1641629246181385216,0.22203,-0.06458,0.22614,-0.73345,-0.03541,0.00184,0.67882,
1641629246231385344,0.23720,-0.06184,0.21770,-0.73841,-0.01600,-0.00949,0.67409,
1641629246281385216,0.25272,-0.05893,0.20868,-0.74263,0.00343,-0.02082,0.66937,
1641629246331385088,0.26881,-0.05531,0.19880,-0.74687,0.02570,-0.03390,0.66361,
1641629246381385216,0.28535,-0.05097,0.18786,-0.75359,0.04451,-0.04670,0.65418,
1641629246431385344,0.30244,-0.04706,0.17680,-0.76074,0.06437,-0.05546,0.64347,
1641629246481385216,0.31978,-0.04441,0.16639,-0.76707,0.08383,-0.06271,0.63296,
1641629246531385088,0.33704,-0.04309,0.15861,-0.77088,0.10966,-0.06363,0.62424,
