time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1641629268291385088,0.87247,-0.78001,0.51224,0.58952,-0.78892,0.15811,-0.07130,-0.22716,0.17233,-0.34081,
1641629268331385088,0.86231,-0.77366,0.50026,0.58477,-0.79487,0.15002,-0.06097,-0.26564,0.19619,-0.24559,
1641629268381385216,0.84833,-0.76484,0.49145,0.58083,-0.80083,0.13730,-0.04947,-0.28687,0.18972,-0.10173,
1641629268431385344,0.83398,-0.75685,0.49029,0.58091,-0.80419,0.12007,-0.03757,-0.28027,0.16055,0.05673,
1641629268491385344,0.81887,-0.74909,0.49975,0.58753,-0.80268,0.09902,-0.02669,-0.22332,0.10885,0.25400,
1641629268531385088,0.81120,-0.74583,0.51233,0.59660,-0.79734,0.08838,-0.02247,-0.16697,0.06819,0.36746,
1641629268581385216,0.80491,-0.74412,0.53328,0.61151,-0.78709,0.07890,-0.01801,-0.08939,0.01628,0.46029,
1641629268631385344,0.80242,-0.74468,0.55763,0.62748,-0.77507,0.07234,-0.01743,-0.01108,-0.03074,0.50336,
1641629268681385216,0.80386,-0.74730,0.58306,0.64321,-0.76211,0.07136,-0.01961,0.06624,-0.06742,0.50199,
1641629268731385344,0.80873,-0.75182,0.60719,0.65722,-0.74964,0.07480,-0.02258,0.12843,-0.10308,0.45435,
1641629268781385216,0.81650,-0.75760,0.62833,0.66947,-0.73773,0.08324,-0.02543,0.17528,-0.12652,0.37422,
1641629268831385088,0.82609,-0.76419,0.64390,0.67961,-0.72661,0.09615,-0.03047,0.20374,-0.12918,0.23468,
1641629268881385216,0.83695,-0.77058,0.65135,0.68434,-0.71943,0.11188,-0.03981,0.21342,-0.12392,0.06303,
1641629268931385344,0.84768,-0.77644,0.65016,0.68404,-0.71675,0.12608,-0.04960,0.20545,-0.11227,-0.10545,
1641629268981385216,0.85840,-0.78139,0.64119,0.67776,-0.71997,0.13848,-0.05579,0.20009,-0.08453,-0.24447,
1641629269031385088,0.86894,-0.78494,0.62546,0.66537,-0.72776,0.15281,-0.06560,0.19308,-0.06813,-0.37524,
1641629269081385216,0.87897,-0.78872,0.60456,0.65151,-0.73584,0.16854,-0.07527,0.18113,-0.07473,-0.45128,
1641629269131385344,0.88870,-0.79341,0.58105,0.63740,-0.74447,0.18253,-0.07856,0.18359,-0.08427,-0.47219,
1641629269191385344,0.90052,-0.79899,0.55446,0.62088,-0.75340,0.20266,-0.07632,0.17974,-0.08482,-0.39100,
1641629269241385216,0.90933,-0.80388,0.53854,0.60946,-0.75838,0.21915,-0.07346,0.14049,-0.07258,-0.22336,
1641629269281385216,0.91444,-0.80754,0.53282,0.60339,-0.76104,0.22721,-0.07155,0.08522,-0.06558,-0.05746,
1641629269331385088,0.91736,-0.81091,0.53587,0.60369,-0.76015,0.22873,-0.07360,0.00288,-0.04363,0.16226,
1641629269381385216,0.91569,-0.81289,0.54896,0.61301,-0.75344,0.22329,-0.08170,-0.09787,-0.02107,0.33556,
1641629269431385344,0.90798,-0.81288,0.56799,0.62582,-0.74555,0.20971,-0.09234,-0.20331,0.01873,0.41646,
1641629269481385216,0.89613,-0.81091,0.58943,0.63749,-0.73992,0.19069,-0.09884,-0.29693,0.05987,0.42151,
1641629269541385216,0.87555,-0.80566,0.61262,0.65224,-0.73490,0.16013,-0.09419,-0.39968,0.12113,0.32936,
1641629269591385088,0.85418,-0.79876,0.62606,0.66111,-0.73311,0.13322,-0.08795,-0.48039,0.16887,0.19399,
1641629269631385344,0.83450,-0.79205,0.63189,0.66485,-0.73388,0.11029,-0.08501,-0.53530,0.19232,0.08444,
1641629269681385216,0.80664,-0.78285,0.63379,0.66526,-0.73854,0.07987,-0.07494,-0.59989,0.16949,-0.02301,
1641629269731385344,0.77576,-0.77538,0.63072,0.66523,-0.74340,0.04335,-0.05429,-0.64272,0.12586,-0.10652,
1641629269781385216,0.74319,-0.77031,0.62430,0.66287,-0.74823,0.00715,-0.02655,-0.67017,0.07892,-0.16304,
1641629269831388160,0.70925,-0.76745,0.61514,0.65866,-0.75199,-0.02590,0.00366,-0.69820,0.03092,-0.21141,
1641629269881385216,0.67398,-0.76809,0.60403,0.65194,-0.75410,-0.06395,0.04713,-0.71101,-0.05483,-0.23773,
1641629269941386240,0.63092,-0.77369,0.58908,0.63814,-0.75321,-0.11693,0.10855,-0.72183,-0.13052,-0.26669,
1641629269991385344,0.59512,-0.78191,0.57593,0.62420,-0.74882,-0.16220,0.15275,-0.70709,-0.19222,-0.26591,
1641629270041385216,0.56020,-0.79285,0.56332,0.60898,-0.74238,-0.20328,0.19153,-0.68315,-0.24436,-0.25469,
1641629270081385216,0.53353,-0.80344,0.55345,0.59659,-0.73530,-0.23632,0.21810,-0.63913,-0.28673,-0.24130,
1641629270131385344,0.50341,-0.81854,0.54253,0.57673,-0.72611,-0.27481,0.25420,-0.56212,-0.31435,-0.20098,
1641629270191388160,0.47242,-0.83765,0.53139,0.54977,-0.71486,-0.31308,0.29784,-0.46530,-0.32263,-0.16982,
1641629270241385216,0.45124,-0.85397,0.52322,0.52494,-0.70475,-0.33906,0.33586,-0.38305,-0.32279,-0.16853,
1641629270291385088,0.43370,-0.86983,0.51463,-0.49791,0.69555,0.36535,-0.36719,-0.31757,-0.31128,-0.17568,
1641629270331385088,0.42219,-0.88205,0.50720,-0.47889,0.68810,0.38438,-0.38657,-0.25998,-0.29559,-0.19426,
1641629270381385216,0.41081,-0.89611,0.49714,-0.46154,0.68057,0.40325,-0.40149,-0.19228,-0.27041,-0.21142,
1641629270431385344,0.40278,-0.90847,0.48625,-0.44803,0.67473,0.41770,-0.41174,-0.13383,-0.22644,-0.21756,
1641629270481385216,0.39686,-0.91838,0.47577,-0.43067,0.67355,0.43003,-0.41944,-0.09822,-0.17921,-0.19858,
1641629270531385088,0.39318,-0.92613,0.46708,-0.41678,0.67002,0.43889,-0.42983,-0.05075,-0.14906,-0.14000,
1641629270581386240,0.39182,-0.93264,0.46263,-0.40623,0.66036,0.44670,-0.44650,-0.01279,-0.13110,-0.02886,
1641629270631385344,0.39183,-0.93804,0.46417,-0.40023,0.64657,0.45546,-0.46295,0.00449,-0.11374,0.10557,
1641629270681385216,0.39253,-0.94254,0.47302,-0.39866,0.63233,0.46472,-0.47462,0.02150,-0.08077,0.24892,
1641629270731385344,0.39444,-0.94607,0.48775,-0.40590,0.61858,0.47336,-0.47806,0.06137,-0.03559,0.34363,
1641629270781385216,0.39840,-0.94653,0.50660,-0.41974,0.60641,0.47772,-0.47736,0.10267,0.02637,0.40797,
1641629270831385088,0.40472,-0.94375,0.52739,-0.43963,0.59749,0.47550,-0.47291,0.14956,0.09198,0.43291,
1641629270881385216,0.41303,-0.93753,0.54882,-0.45656,0.59173,0.46722,-0.47236,0.18627,0.14780,0.41308,
1641629270931385344,0.42258,-0.92894,0.56762,-0.47274,0.58774,0.45598,-0.47240,0.20622,0.18543,0.34357,
1641629270981385216,0.43276,-0.91924,0.58190,-0.48912,0.58515,0.44104,-0.47313,0.20616,0.19190,0.22182,
1641629271031385088,0.44224,-0.90976,0.58945,0.50402,-0.58490,-0.42793,0.46982,0.18279,0.18789,0.08886,
1641629271081385216,0.45050,-0.90077,0.59024,0.51173,-0.59215,-0.41524,0.46375,0.15924,0.17020,-0.05909,
1641629271131385344,0.45750,-0.89297,0.58348,0.51442,-0.60424,-0.40463,0.45447,0.13898,0.14599,-0.20627,
1641629271181385216,0.46373,-0.88613,0.57005,0.50971,-0.61890,-0.39662,0.44705,0.12126,0.13758,-0.32693,
1641629271231386112,0.46897,-0.87928,0.55173,0.50351,-0.63727,-0.38503,0.43830,0.09881,0.13689,-0.40862,
1641629271291385088,0.47413,-0.87154,0.52499,-0.49096,0.66505,0.37064,-0.42343,0.06686,0.12221,-0.47749,
1641629271331385088,0.47629,-0.86709,0.50565,-0.47956,0.68513,0.36115,-0.41254,0.02675,0.09241,-0.50425,
1641629271391385344,0.47620,-0.86376,0.47506,-0.46099,0.71369,0.35245,-0.39231,-0.02461,0.00869,-0.50490,
1641629271431385344,0.47513,-0.86478,0.45583,-0.44827,0.72709,0.35087,-0.38377,-0.04716,-0.06627,-0.47021,
1641629271481385216,0.47219,-0.86994,0.43468,-0.43210,0.73661,0.35401,-0.38127,-0.08079,-0.14857,-0.38121,
1641629271531385088,0.46758,-0.87917,0.41797,-0.41716,0.73875,0.36122,-0.38696,-0.11208,-0.22501,-0.29250,
1641629271581385216,0.46118,-0.89173,0.40504,-0.40338,0.73469,0.37375,-0.39728,-0.15518,-0.28218,-0.22930,
1641629271631385344,0.45215,-0.90638,0.39467,-0.39394,0.72909,0.38757,-0.40377,-0.21781,-0.31047,-0.19120,
1641629271681386240,0.44047,-0.92180,0.38674,-0.38422,0.72384,0.40510,-0.40537,-0.24893,-0.31074,-0.11130,
1641629271731385344,0.42835,-0.93710,0.38441,-0.36940,0.71489,0.42631,-0.41320,-0.22540,-0.30128,0.01189,
1641629271781385216,0.41836,-0.95126,0.38785,-0.35895,0.70059,0.44807,-0.42376,-0.17044,-0.26299,0.12134,
1641629271831385088,0.41115,-0.96279,0.39570,-0.35684,0.68395,0.46411,-0.43529,-0.11391,-0.20321,0.18793,
1641629271881385216,0.40654,-0.97118,0.40533,-0.36247,0.66830,0.47546,-0.44264,-0.06173,-0.13774,0.18921,
1641629271931390208,0.40444,-0.97607,0.41400,-0.36840,0.65607,0.48576,-0.44486,-0.01097,-0.05496,0.15666,
1641629271981388288,0.40458,-0.97656,0.42011,-0.37345,0.64982,0.49283,-0.44204,0.04233,0.04127,0.08137,
1641629272031385088,0.40763,-0.97173,0.42209,-0.38115,0.65027,0.49482,-0.43247,0.10902,0.15873,0.00437,
1641629272081385216,0.41482,-0.96064,0.42098,-0.38713,0.66078,0.48758,-0.41924,0.18270,0.28344,-0.04461,
1641629272131386368,0.42590,-0.94401,0.41770,-0.38930,0.67834,0.47220,-0.40661,0.27189,0.37900,-0.07587,
1641629272181385216,0.44107,-0.92321,0.41314,-0.39527,0.69740,0.45051,-0.39298,0.35276,0.42932,-0.07731,
1641629272231386112,0.45943,-0.90066,0.40977,-0.40602,0.71879,0.42356,-0.37294,0.41014,0.42886,-0.04052,
1641629272281385216,0.47998,-0.87945,0.40872,-0.42337,0.73785,0.39727,-0.34426,0.45479,0.37967,0.02819,
1641629272331385088,0.50221,-0.86160,0.41147,-0.44336,0.75112,0.37523,-0.31376,0.47452,0.30795,0.10244,
1641629272381385216,0.52453,-0.84769,0.41835,-0.46261,0.75982,0.35689,-0.28514,0.46411,0.24285,0.18389,
1641629272431385344,0.54613,-0.83685,0.42819,-0.47890,0.76518,0.34227,-0.26079,0.43986,0.19040,0.22988,
1641629272481385216,0.56636,-0.82806,0.44016,-0.49480,0.76768,0.32742,-0.24216,0.39282,0.16327,0.25204,
1641629272541385216,0.58691,-0.81895,0.45486,0.51420,-0.76979,-0.30487,0.22378,0.30171,0.12120,0.23658,
1641629272581385216,0.59748,-0.81520,0.46355,0.52429,-0.76979,-0.29170,0.21785,0.22563,0.06497,0.19642,
1641629272631386368,0.60551,-0.81350,0.47113,0.53390,-0.76694,-0.28012,0.21973,0.08913,0.00270,0.10536,
1641629272681386240,0.60580,-0.81463,0.47331,0.53887,-0.76356,-0.27422,0.22670,-0.08679,-0.05338,-0.01970,
1641629272731385344,0.59700,-0.81885,0.46861,0.53918,-0.76098,-0.27719,0.23099,-0.27410,-0.13260,-0.16580,
1641629272781385216,0.57896,-0.82791,0.45772,0.53199,-0.75776,-0.29392,0.23748,-0.44352,-0.23111,-0.26122,
1641629272831385088,0.55367,-0.84271,0.44289,0.51551,-0.75324,-0.31746,0.25710,-0.56335,-0.37485,-0.32912,
1641629272881385216,0.52380,-0.86498,0.42558,-0.48928,0.74390,0.35072,-0.29018,-0.62125,-0.52096,-0.35204,
1641629272931385344,0.49317,-0.89422,0.40758,-0.45691,0.72781,0.38718,-0.33409,-0.59696,-0.64575,-0.36267,
1641629272981385216,0.46500,-0.92792,0.38933,-0.42501,0.70623,0.42405,-0.37521,-0.52446,-0.69694,-0.36996,
1641629273031385088,0.44246,-0.96098,0.37179,-0.39658,0.68354,0.46221,-0.40232,-0.37927,-0.61192,-0.31955,
1641629273081385216,0.42838,-0.98566,0.35831,-0.38065,0.66548,0.48921,-0.41582,-0.18569,-0.35341,-0.20136,
1641629273131386368,0.42407,-0.99418,0.35271,-0.36727,0.66285,0.49739,-0.42230,0.02143,0.00621,-0.03246,
1641629273181385216,0.43063,-0.98501,0.35412,-0.36000,0.67191,0.49012,-0.42274,0.24731,0.35047,0.08681,
1641629273231385344,0.44861,-0.95959,0.36078,-0.36357,0.68684,0.46695,-0.42193,0.48123,0.65020,0.16742,
1641629273281385216,0.47715,-0.92102,0.37041,-0.37965,0.70316,0.43042,-0.41973,0.65445,0.87052,0.20212,
1641629273331385088,0.51209,-0.87475,0.37949,-0.40041,0.71900,0.39030,-0.41277,0.72631,0.96279,0.15655,
1641629273391388160,0.55502,-0.81847,0.38550,-0.42497,0.75160,0.34955,-0.36375,0.67182,0.86628,0.06374,
1641629273431385344,0.57882,-0.78899,0.38818,-0.46021,0.77130,0.30111,-0.32038,0.52126,0.56549,0.06579,
1641629273481387264,0.59888,-0.77571,0.39032,-0.46887,0.78212,0.27623,-0.30356,0.26436,-0.04083,0.01200,
1641629273531385088,0.60331,-0.79074,0.38871,-0.46386,0.77311,0.29910,-0.31254,-0.08981,-0.53108,-0.09427,
1641629273581385216,0.59094,-0.82495,0.38060,-0.45377,0.75998,0.33959,-0.31813,-0.37426,-0.83893,-0.22947,
1641629273631385344,0.56970,-0.87259,0.36744,-0.43229,0.74437,0.39115,-0.32563,-0.42914,-1.05128,-0.29315,
1641629273681385216,0.54952,-0.92533,0.35297,-0.41437,0.72035,0.43815,-0.34266,-0.37212,-1.01504,-0.27057,
1641629273731385344,0.53448,-0.96910,0.34192,-0.38171,0.70494,0.47479,-0.36324,-0.20523,-0.70861,-0.15970,
1641629273781385216,0.52996,-0.99240,0.33690,-0.35396,0.69439,0.49444,-0.38478,0.02619,-0.19871,-0.04679,
1641629273831385088,0.53706,-0.98783,0.33620,-0.34569,0.69765,0.49408,-0.38687,0.25966,0.36692,0.01568,
1641629273881385216,0.55687,-0.95809,0.33863,-0.35702,0.71785,0.47444,-0.36351,0.55090,0.78107,0.08148,
1641629273931385344,0.59082,-0.91357,0.34416,-0.38912,0.73668,0.44456,-0.32903,0.77670,0.97274,0.15226,
1641629273981385216,0.63179,-0.86532,0.35389,-0.41904,0.76385,0.39277,-0.29439,0.85387,0.90925,0.21158,
1641629274031385088,0.67175,-0.82825,0.36394,-0.44245,0.78221,0.35106,-0.26296,0.71683,0.55388,0.20172,
1641629274081385216,0.70158,-0.81343,0.37506,-0.45431,0.79679,0.32163,-0.23513,0.49523,0.01297,0.25396,
1641629274131385344,0.72317,-0.82756,0.38964,-0.45347,0.79248,0.33209,-0.23677,0.39485,-0.53844,0.32486,
1641629274181385216,0.74294,-0.86229,0.40833,-0.44875,0.77480,0.36675,-0.25259,0.41006,-0.80459,0.43824,
1641629274231385344,0.76591,-0.90456,0.43307,-0.44834,0.76005,0.38215,-0.27436,0.52496,-0.87309,0.53710,
1641629274281385216,0.79551,-0.94724,0.46088,-0.44717,0.74595,0.38927,-0.30344,0.64975,-0.82132,0.56417,
1641629274331385088,0.82751,-0.98426,0.48670,-0.45204,0.73120,0.38838,-0.33192,0.60781,-0.62448,0.45683,
1641629274381385216,0.85007,-1.00910,0.50536,-0.46006,0.72806,0.37918,-0.33838,0.28550,-0.35515,0.28616,
1641629274431387136,0.85418,-1.02122,0.51428,-0.47096,0.72975,0.37284,-0.32658,-0.10510,-0.12698,0.07560,
1641629274481385216,0.83950,-1.02423,0.51263,-0.46798,0.72863,0.38965,-0.31347,-0.46146,0.03760,-0.12961,
1641629274531387392,0.80701,-1.01980,0.50168,-0.46378,0.72120,0.41074,-0.30994,-0.79404,0.17256,-0.29126,
1641629274581385216,0.76131,-1.00902,0.48264,-0.44735,0.71664,0.43332,-0.31391,-0.99137,0.24124,-0.45773,
1641629274631385344,0.70963,-0.99639,0.45654,-0.42330,0.71435,0.46105,-0.31299,-1.00319,0.23883,-0.58189,
1641629274681385216,0.66335,-0.98529,0.42633,-0.41794,0.70489,0.48584,-0.30401,-0.80769,0.22710,-0.58483,
1641629274741385216,0.62585,-0.97287,0.39744,-0.40311,0.71985,0.49041,-0.28075,-0.35546,0.18210,-0.29613,
1641629274781385216,0.61919,-0.96750,0.39175,-0.38378,0.73632,0.47450,-0.29224,0.06999,0.08132,0.04244,
1641629274831385088,0.63600,-0.96740,0.40320,-0.36307,0.74380,0.44934,-0.33620,0.60455,-0.08941,0.39073,
1641629274881385216,0.67367,-0.97161,0.42444,-0.36476,0.73721,0.43583,-0.36540,0.89252,-0.17739,0.49701,
1641629274931385344,0.72244,-0.98147,0.45005,-0.37624,0.74111,0.42809,-0.35488,1.10688,-0.24535,0.53910,
1641629274981386240,0.78105,-0.99463,0.47756,-0.39545,0.74248,0.42178,-0.33829,1.28762,-0.31911,0.55823,
1641629275041385216,0.85581,-1.01295,0.51125,-0.40675,0.74813,0.40952,-0.32735,1.20662,-0.30465,0.56238,
1641629275081385216,0.90006,-1.02398,0.53242,-0.41086,0.76111,0.38906,-0.31708,1.05772,-0.29016,0.48794,
1641629275141385216,0.95033,-1.03776,0.55568,-0.43133,0.76872,0.36416,-0.30069,0.60426,-0.17087,0.28353,
1641629275181385216,0.96608,-1.04139,0.56392,-0.43708,0.77733,0.35137,-0.28506,0.23071,-0.05853,0.14250,
1641629275231386112,0.96659,-1.04181,0.56618,-0.43972,0.78182,0.34610,-0.27501,-0.16982,-0.00876,-0.04988,
1641629275281385216,0.94852,-1.04018,0.55872,-0.43602,0.77226,0.36597,-0.28207,-0.50865,0.03050,-0.24036,
1641629275331385088,0.91384,-1.03566,0.54333,-0.42794,0.75940,0.38939,-0.29759,-0.78324,0.07737,-0.37126,
1641629275381386240,0.87019,-1.02998,0.52067,-0.41921,0.74238,0.41948,-0.31171,-0.88109,0.10800,-0.53045,
1641629275431385344,0.82581,-1.02183,0.49269,-0.40639,0.73146,0.45119,-0.31022,-0.82470,0.17400,-0.56171,
1641629275481385216,0.78933,-1.01184,0.46633,-0.40259,0.73348,0.45611,-0.30315,-0.56206,0.18964,-0.44874,
1641629275531385088,0.77021,-1.00309,0.44904,-0.39261,0.74396,0.44648,-0.30502,-0.14038,0.12431,-0.19308,
1641629275581385216,0.77396,-0.99931,0.44854,-0.37178,0.75663,0.43164,-0.32090,0.36787,-0.01434,0.20787,
1641629275631388160,0.80114,-1.00349,0.46623,-0.37471,0.75425,0.40927,-0.35099,0.80691,-0.16928,0.49482,
1641629275681385216,0.84429,-1.01427,0.49401,-0.38401,0.75002,0.40260,-0.35766,0.99619,-0.27957,0.63655,
1641629275731386112,0.89666,-1.03126,0.52910,-0.39018,0.75658,0.39693,-0.34320,1.17247,-0.42688,0.76066,
1641629275781385216,0.95685,-1.05538,0.56709,-0.40846,0.74523,0.39657,-0.34718,1.26109,-0.52206,0.74839,
1641629275831385088,1.01481,-1.08007,0.60221,-0.41736,0.73976,0.39238,-0.35298,1.06489,-0.46160,0.65442,
1641629275881385216,1.05947,-1.10077,0.62994,-0.42851,0.74550,0.37528,-0.34607,0.75043,-0.36641,0.45388,
1641629275931386112,1.08584,-1.11425,0.64649,-0.43993,0.74962,0.36573,-0.33282,0.32825,-0.17423,0.22776,
1641629275981386240,1.09160,-1.11789,0.65163,-0.44113,0.75760,0.35906,-0.32020,-0.04958,0.00047,-0.01926,
1641629276031386112,1.08030,-1.11418,0.64363,-0.44697,0.75463,0.36531,-0.31193,-0.33496,0.13504,-0.28314,
1641629276081385216,1.05636,-1.10303,0.62484,-0.45017,0.74447,0.38218,-0.31153,-0.57302,0.31349,-0.42926,
1641629276131385344,1.02314,-1.08392,0.60039,-0.43487,0.74375,0.39275,-0.32166,-0.73630,0.41780,-0.56256,
1641629276181385216,0.98555,-1.06245,0.56970,-0.42115,0.74432,0.40459,-0.32393,-0.72593,0.42450,-0.63972,
1641629276231385344,0.95168,-1.04232,0.53700,-0.41223,0.74994,0.41508,-0.30882,-0.59255,0.34553,-0.60852,
1641629276281385216,0.92822,-1.03006,0.51171,-0.40674,0.76289,0.41367,-0.28537,-0.28871,0.10121,-0.36978,
1641629276331385088,0.92068,-1.03337,0.50252,-0.40261,0.76986,0.41028,-0.27730,0.03498,-0.25246,0.04313,
1641629276381385216,0.92969,-1.05248,0.51266,-0.40410,0.75727,0.41028,-0.30809,0.36497,-0.46846,0.34787,
1641629276431385344,0.94932,-1.07213,0.53164,-0.40104,0.73675,0.42336,-0.34224,0.50614,-0.31360,0.42643,
1641629276481385216,0.97421,-1.07833,0.55246,-0.41070,0.73026,0.42680,-0.34042,0.60728,0.05798,0.41929,
1641629276531385088,1.00617,-1.06442,0.57279,-0.44380,0.73086,0.41937,-0.30498,0.74974,0.48136,0.41259,
1641629276581386240,1.04467,-1.03053,0.59329,-0.48102,0.73790,0.39926,-0.25438,0.83334,0.84138,0.43314,
1641629276631385344,1.08677,-0.98311,0.61718,0.50768,-0.75845,-0.35158,0.20833,0.88048,0.99664,0.52541,
1641629276691385344,1.13886,-0.92702,0.64807,0.52897,-0.77678,-0.28170,0.19354,0.79873,0.80391,0.47888,
1641629276741385216,1.17017,-0.89820,0.66710,0.53278,-0.79141,-0.23869,0.18122,0.44195,0.28551,0.30208,
1641629276791386112,1.18118,-0.89989,0.67827,0.54126,-0.78655,-0.24253,0.17193,0.00339,-0.32889,0.15665,
1641629276841385216,1.17061,-0.92771,0.68182,0.54392,-0.77315,-0.27675,0.17264,-0.39820,-0.74937,-0.00290,
1641629276881385216,1.15020,-0.96365,0.67976,0.52437,-0.76931,-0.31447,0.18521,-0.59275,-1.05399,-0.08734,
1641629276931385344,1.11851,-1.02472,0.67459,0.50702,-0.74913,-0.36152,0.22591,-0.66273,-1.33327,-0.11685,
1641629276991385344,1.07811,-1.10563,0.66586,-0.46594,0.73076,0.40844,-0.28648,-0.64992,-1.34847,-0.15833,
1641629277041385216,1.05012,-1.17098,0.65681,-0.42026,0.71010,0.45194,-0.33895,-0.45599,-1.24870,-0.20421,
1641629277091385088,1.03266,-1.22517,0.64774,-0.36465,0.68643,0.50283,-0.37815,-0.24573,-0.88900,-0.12454,
1641629277131385344,1.02664,-1.25219,0.64493,-0.32163,0.67770,0.52257,-0.40522,-0.05727,-0.46801,-0.02284,
1641629277181385216,1.02968,-1.26165,0.64490,-0.30327,0.67211,0.53208,-0.41615,0.17288,0.07589,0.01529,
1641629277231385344,1.04331,-1.24467,0.64811,-0.33097,0.67738,0.52955,-0.38883,0.37251,0.60324,0.14288,
1641629277281385216,1.06752,-1.20454,0.65857,-0.36520,0.70240,0.50080,-0.34995,0.63947,0.98281,0.27443,
1641629277341385216,1.11398,-1.13752,0.67771,-0.42043,0.72438,0.45465,-0.30300,0.89855,1.24813,0.32970,
1641629277381385216,1.15133,-1.08621,0.69147,-0.44989,0.74242,0.42270,-0.26026,0.97114,1.30189,0.36527,
1641629277441385216,1.21087,-1.01510,0.71200,0.50463,-0.76487,-0.35127,0.19216,0.97427,1.01844,0.30973,
1641629277491389184,1.25486,-0.97621,0.72717,0.51139,-0.79057,-0.29606,0.16068,0.76096,0.47443,0.26946,
1641629277531385088,1.28055,-0.96841,0.73598,0.51494,-0.79685,-0.27587,0.15416,0.49909,-0.07170,0.17260,
1641629277581385216,1.29539,-0.98371,0.74116,0.51670,-0.79324,-0.27887,0.16134,0.07953,-0.51365,0.03015,
1641629277631385344,1.29046,-1.01758,0.73873,-0.49710,0.79515,0.30071,-0.17379,-0.24362,-0.85461,-0.11640,
1641629277681385216,1.27380,-1.06565,0.73019,-0.47696,0.78818,0.34099,-0.18709,-0.41362,-1.05009,-0.20304,
1641629277741385216,1.24636,-1.13020,0.71775,-0.45624,0.78201,0.36842,-0.21112,-0.47032,-1.10480,-0.20523,
1641629277791385088,1.22504,-1.18516,0.70810,-0.41614,0.77949,0.39422,-0.25259,-0.36418,-1.09238,-0.16882,
1641629277831385088,1.21335,-1.22639,0.70303,-0.38608,0.76748,0.42012,-0.29226,-0.23378,-0.95274,-0.06556,
1641629277881385216,1.20445,-1.26610,0.70558,-0.35651,0.76107,0.42642,-0.33442,-0.10242,-0.63807,0.17961,
1641629277931385344,1.20577,-1.29125,0.72216,-0.32984,0.75962,0.42874,-0.36107,0.17273,-0.37499,0.49359,
1641629277981385216,1.22225,-1.30713,0.75346,-0.32995,0.74483,0.44279,-0.37458,0.48382,-0.26646,0.74737,
1641629278031385088,1.25346,-1.32029,0.79571,-0.35871,0.72898,0.45213,-0.36808,0.78338,-0.26400,0.92778,
1641629278081385216,1.29935,-1.33416,0.84448,-0.39143,0.71100,0.45691,-0.36400,1.04289,-0.31402,1.00490,
1641629278131385344,1.35552,-1.35160,0.89393,-0.40647,0.69974,0.46508,-0.35895,1.20773,-0.39783,0.95521,
1641629278181385216,1.41703,-1.37191,0.93875,-0.43107,0.68600,0.46575,-0.35589,1.19550,-0.44501,0.82898,
1641629278231385344,1.47174,-1.39248,0.97563,-0.46758,0.67889,0.44706,-0.34729,0.96200,-0.41503,0.63546,
1641629278281385216,1.51240,-1.41005,1.00207,-0.49538,0.67818,0.42945,-0.33203,0.63266,-0.30271,0.42842,
1641629278331385088,1.53488,-1.41986,1.01862,0.50961,-0.68005,-0.41670,0.32280,0.23122,-0.11435,0.23759,
1641629278391385344,1.53502,-1.41987,1.02471,0.51112,-0.68405,-0.41478,0.31431,-0.20495,0.07990,-0.03443,
1641629278431385344,1.52145,-1.41367,1.01997,0.50510,-0.68286,-0.42323,0.31536,-0.46195,0.19261,-0.19085,
1641629278481386240,1.49048,-1.40113,1.00589,-0.48269,0.68394,0.43716,-0.32884,-0.77665,0.30656,-0.38172,
1641629278541385216,1.43550,-1.37891,0.97390,-0.44493,0.69514,0.45566,-0.33346,-0.98418,0.35138,-0.62955,
1641629278581385216,1.39591,-1.36414,0.94594,-0.42585,0.69910,0.47000,-0.33016,-0.94503,0.35525,-0.74806,
1641629278631385344,1.35272,-1.34494,0.91054,-0.39822,0.71672,0.48038,-0.31141,-0.75443,0.34237,-0.61988,
